[ 0.36428814  0.63571186]
[ 0.46293391  0.53706609]
[ 0.13151263  0.86848737]
[ 0.14433201  0.85566799]
[ 0.40753319  0.59246681]
[ 0.35950124  0.64049876]
[ 0.96345882  0.03654118]
[ 0.10159081  0.89840919]
[ 0.24287454  0.75712546]
[ 0.19040347  0.80959653]
[ 0.2957021  0.7042979]
[ 0.07010233  0.92989767]
[ 0.98654982  0.01345018]
[ 0.29538313  0.70461687]
[ 0.11393567  0.88606433]
[ 0.24237846  0.75762154]
[ 0.5885806  0.4114194]
[ 0.27410032  0.72589968]
[ 0.1783299  0.8216701]
[ 0.09192554  0.90807446]
[ 0.0547641  0.9452359]
[ 0.0750756  0.9249244]
[ 0.29928677  0.70071323]
[ 0.20991898  0.79008102]
[ 0.19948583  0.80051417]
[ 0.85138478  0.14861522]
[ 0.2437492  0.7562508]
[ 0.55963655  0.44036345]
[ 0.22696262  0.77303738]
[ 0.30250056  0.69749944]
[ 0.03828216  0.96171784]
[ 0.06506226  0.93493774]
[ 0.2864627  0.7135373]
[ 0.18737406  0.81262594]
[ 0.40231873  0.59768127]
[ 0.12998394  0.87001606]
[ 0.19913344  0.80086656]
[ 0.02828738  0.97171262]
[ 0.95890407  0.04109593]
[ 0.17190733  0.82809267]
[ 0.32137741  0.67862259]
[ 0.7757452  0.2242548]
[ 0.10159081  0.89840919]
[ 0.14329804  0.85670196]
[ 0.23210142  0.76789858]
[ 0.90489909  0.09510091]
[ 0.14733402  0.85266598]
[ 0.13480349  0.86519651]
[ 0.09820992  0.90179008]
[ 0.22686692  0.77313308]
[ 0.2050709  0.7949291]
[ 0.14873227  0.85126773]
[ 0.30767947  0.69232053]
[ 0.67510219  0.32489781]
[ 0.37500238  0.62499762]
[ 0.08156164  0.91843836]
[ 0.39533577  0.60466423]
[ 0.2662345  0.7337655]
[ 0.10362975  0.89637025]
[ 0.14389887  0.85610113]
[ 0.21917205  0.78082795]
[ 0.34508716  0.65491284]
[ 0.09723346  0.90276654]
[ 0.18720314  0.81279686]
[ 0.98654982  0.01345018]
[ 0.08038278  0.91961722]
[ 0.01333877  0.98666123]
[ 0.0848737  0.9151263]
[ 0.29286691  0.70713309]
[ 0.02938063  0.97061937]
[ 0.14623033  0.85376967]
[ 0.0236445  0.9763555]
[ 0.0126384  0.9873616]
[ 0.13965698  0.86034302]
[ 0.42136856  0.57863144]
[ 0.36384456  0.63615544]
[ 0.24440745  0.75559255]
[ 0.17999288  0.82000712]
[ 0.21304091  0.78695909]
[ 0.38551467  0.61448533]
[ 0.21387728  0.78612272]
[ 0.68295252  0.31704748]
[ 0.10069932  0.89930068]
[ 0.25230403  0.74769597]
[ 0.44859731  0.55140269]
[ 0.01230254  0.98769746]
[ 0.22427387  0.77572613]
[ 0.418347  0.581653]
[ 0.06541293  0.93458707]
[ 0.1447744  0.8552256]
[ 0.17042442  0.82957558]
[ 0.25433347  0.74566653]
[ 0.14396367  0.85603633]
[ 0.03983206  0.96016794]
[ 0.34961896  0.65038104]
[ 0.14580624  0.85419376]
[ 0.34173214  0.65826786]
[ 0.76619797  0.23380203]
[ 0.09641287  0.90358713]
[ 0.09362159  0.90637841]
[ 0.20593415  0.79406585]
[ 0.24387967  0.75612033]
[ 0.98650138  0.01349862]
[ 0.21337108  0.78662892]
[ 0.09165655  0.90834345]
[ 0.15868654  0.84131346]
[ 0.16456594  0.83543406]
[ 0.28050821  0.71949179]
[ 0.17883379  0.82116621]
[ 0.27956797  0.72043203]
[ 0.38472726  0.61527274]
[ 0.18759648  0.81240352]
[ 0.1632563  0.8367437]
[ 0.83699499  0.16300501]
[ 0.10192395  0.89807605]
[ 0.40383496  0.59616504]
[ 0.19790429  0.80209571]
[ 0.34749395  0.65250605]
[ 0.98650138  0.01349862]
[ 0.43894398  0.56105602]
[ 0.5009131  0.4990869]
[ 0.09673086  0.90326914]
[ 0.14715458  0.85284542]
[ 0.09259679  0.90740321]
[ 0.38824644  0.61175356]
[ 0.11050036  0.88949964]
[ 0.20352355  0.79647645]
[ 0.5520635  0.4479365]
[ 0.3303578  0.6696422]
[ 0.63836544  0.36163456]
[ 0.05770167  0.94229833]
[ 0.20610817  0.79389183]
[ 0.15566152  0.84433848]
[ 0.35745411  0.64254589]
[ 0.42526662  0.57473338]
[ 0.40460498  0.59539502]
[ 0.3138447  0.6861553]
[ 0.08630359  0.91369641]
[ 0.30195742  0.69804258]
[ 0.05661972  0.94338028]
[ 0.28891079  0.71108921]
[ 0.32251121  0.67748879]
[ 0.27658198  0.72341802]
[ 0.14025813  0.85974187]
[ 0.86670748  0.13329252]
[ 0.19134843  0.80865157]
[ 0.00885038  0.99114962]
[ 0.00885038  0.99114962]
[ 0.10690036  0.89309964]
[ 0.20127239  0.79872761]
[ 0.29327048  0.70672952]
[ 0.01225833  0.98774167]
[ 0.46838877  0.53161123]
[ 0.7076569  0.2923431]
[ 0.98637017  0.01362983]
[ 0.00885038  0.99114962]
[ 0.38985274  0.61014726]
[ 0.2152934  0.7847066]
[ 0.11430694  0.88569306]
[ 0.09668062  0.90331938]
[ 0.97860328  0.02139672]
[ 0.96028075  0.03971925]
[ 0.98637017  0.01362983]
[ 0.24096798  0.75903202]
[ 0.11061084  0.88938916]
[ 0.14509981  0.85490019]
[ 0.36636268  0.63363732]
[ 0.04479448  0.95520552]
[ 0.17338632  0.82661368]
[ 0.10490531  0.89509469]
[ 0.18173887  0.81826113]
[ 0.28435026  0.71564974]
[ 0.22220561  0.77779439]
[ 0.33698454  0.66301546]
[ 0.13113031  0.86886969]
[ 0.2347853  0.7652147]
[ 0.11325971  0.88674029]
[ 0.55839702  0.44160298]
[ 0.2811209  0.7188791]
[ 0.29637281  0.70362719]
[ 0.30306023  0.69693977]
[ 0.06663515  0.93336485]
[ 0.03145176  0.96854824]
[ 0.1305787  0.8694213]
[ 0.23544075  0.76455925]
[ 0.29157409  0.70842591]
[ 0.0815856  0.9184144]
[ 0.90489909  0.09510091]
[ 0.42366225  0.57633775]
[ 0.08330289  0.91669711]
[ 0.23544075  0.76455925]
[ 0.27852255  0.72147745]
[ 0.08604744  0.91395256]
[ 0.006041  0.993959]
[ 0.09307828  0.90692172]
[ 0.13473315  0.86526685]
[ 0.27229785  0.72770215]
[ 0.28887798  0.71112202]
[ 0.49473627  0.50526373]
[ 0.13151263  0.86848737]
[ 0.32095128  0.67904872]
[ 0.05820009  0.94179991]
[ 0.98692295  0.01307705]
[ 0.16691133  0.83308867]
[ 0.2437492  0.7562508]
[ 0.32315627  0.67684373]
[ 0.3210537  0.6789463]
[ 0.2437492  0.7562508]
[ 0.10964645  0.89035355]
[ 0.2437492  0.7562508]
[ 0.00885038  0.99114962]
[ 0.01912405  0.98087595]
[ 0.64398  0.35602]
[ 0.21530103  0.78469897]
[ 0.08426814  0.91573186]
[ 0.05590374  0.94409626]
[ 0.00885038  0.99114962]
[ 0.04737074  0.95262926]
[ 0.21880935  0.78119065]
[ 0.26126307  0.73873693]
[ 0.0136706  0.9863294]
[ 0.15884085  0.84115915]
[ 0.13057194  0.86942806]
[ 0.16737788  0.83262212]
[ 0.21802768  0.78197232]
[ 0.18577067  0.81422933]
[ 0.58571592  0.41428408]
[ 0.23544075  0.76455925]
[ 0.05914425  0.94085575]
[ 0.24981971  0.75018029]
[ 0.2437492  0.7562508]
[ 0.15077646  0.84922354]
[ 0.13474911  0.86525089]
[ 0.1892969  0.8107031]
[ 0.19401355  0.80598645]
[ 0.98632109  0.01367891]
[ 0.17428732  0.82571268]
[ 0.20560621  0.79439379]
[ 0.41352045  0.58647955]
[ 0.39064779  0.60935221]
[ 0.51990477  0.48009523]
[ 0.01621451  0.98378549]
[ 0.98696991  0.01303009]
[ 0.27073602  0.72926398]
[ 0.23956823  0.76043177]
[ 0.08446157  0.91553843]
[ 0.66341954  0.33658046]
[ 0.00885038  0.99114962]
[ 0.50895124  0.49104876]
[ 0.57139623  0.42860377]
[ 0.05847985  0.94152015]
[ 0.08426814  0.91573186]
[ 0.09603369  0.90396631]
[ 0.35293858  0.64706142]
[ 0.00613146  0.99386854]
[ 0.72493847  0.27506153]
[ 0.17316723  0.82683277]
[ 0.98692295  0.01307705]
[ 0.98632109  0.01367891]
[ 0.31699866  0.68300134]
[ 0.05610602  0.94389398]
[ 0.38957228  0.61042772]
[ 0.12502185  0.87497815]
[ 0.08770659  0.91229341]
[ 0.36651122  0.63348878]
[ 0.64659897  0.35340103]
[ 0.40160739  0.59839261]
[ 0.87434596  0.12565404]
[ 0.42549879  0.57450121]
[ 0.14751557  0.85248443]
[ 0.13471508  0.86528492]
[ 0.00885038  0.99114962]
[ 0.05317685  0.94682315]
[ 0.32819505  0.67180495]
[ 0.27552819  0.72447181]
[ 0.40259563  0.59740437]
[ 0.00921936  0.99078064]
[ 0.00885038  0.99114962]
[ 0.24248109  0.75751891]
[ 0.1609285  0.8390715]
[ 0.18610159  0.81389841]
[ 0.12657534  0.87342466]
[ 0.91076768  0.08923232]
[ 0.79477787  0.20522213]
[ 0.21155625  0.78844375]
[ 0.09668062  0.90331938]
[ 0.11131075  0.88868925]
[ 0.00885038  0.99114962]
[ 0.32208314  0.67791686]
[ 0.47646327  0.52353673]
[ 0.07577308  0.92422692]
[ 0.09668062  0.90331938]
[ 0.13154614  0.86845386]
[ 0.09973874  0.90026126]
[ 0.12491899  0.87508101]
[ 0.32427457  0.67572543]
[ 0.69579571  0.30420429]
[ 0.30914944  0.69085056]
[ 0.08434765  0.91565235]
[ 0.28910969  0.71089031]
[ 0.03079534  0.96920466]
[ 0.60190428  0.39809572]
[ 0.01225833  0.98774167]
[ 0.09641287  0.90358713]
[ 0.20970716  0.79029284]
[ 0.26504105  0.73495895]
[ 0.12462369  0.87537631]
[ 0.30426058  0.69573942]
[ 0.00885038  0.99114962]
[ 0.40383496  0.59616504]
[ 0.08520018  0.91479982]
[ 0.1005772  0.8994228]
[ 0.21367078  0.78632922]
[ 0.31607114  0.68392886]
[ 0.16141526  0.83858474]
[ 0.98655372  0.01344628]
[ 0.0058597  0.9941403]
[ 0.28445084  0.71554916]
[ 0.40912898  0.59087102]
[ 0.11717323  0.88282677]
[ 0.22504099  0.77495901]
[ 0.25616882  0.74383118]
[ 0.01342162  0.98657838]
[ 0.3432494  0.6567506]
[ 0.09301884  0.90698116]
[ 0.31254278  0.68745722]
[ 0.69158969  0.30841031]
[ 0.47122998  0.52877002]
[ 0.39162548  0.60837452]
[ 0.01302839  0.98697161]
[ 0.18242747  0.81757253]
[ 0.82114626  0.17885374]
[ 0.03175285  0.96824715]
[ 0.04981905  0.95018095]
[ 0.13109689  0.86890311]
[ 0.12071426  0.87928574]
[ 0.09668062  0.90331938]
[ 0.19164472  0.80835528]
[ 0.08748432  0.91251568]
[ 0.21649117  0.78350883]
[ 0.04099177  0.95900823]
[ 0.39207018  0.60792982]
[ 0.38948021  0.61051979]
[ 0.24874312  0.75125688]
[ 0.04916671  0.95083329]
[ 0.37770545  0.62229455]
[ 0.10106821  0.89893179]
[ 0.02219542  0.97780458]
[ 0.23792376  0.76207624]
[ 0.05599491  0.94400509]
[ 0.27229785  0.72770215]
[ 0.18012785  0.81987215]
[ 0.12795756  0.87204244]
[ 0.41006355  0.58993645]
[ 0.46664659  0.53335341]
[ 0.75528784  0.24471216]
[ 0.22686568  0.77313432]
[ 0.01343811  0.98656189]
[ 0.13191535  0.86808465]
[ 0.01328854  0.98671146]
[ 0.11319066  0.88680934]
[ 0.40444242  0.59555758]
[ 0.03945872  0.96054128]
[ 0.00885038  0.99114962]
[ 0.00885038  0.99114962]
[ 0.14198757  0.85801243]
[ 0.01285656  0.98714344]
[ 0.19539189  0.80460811]
[ 0.50833917  0.49166083]
[ 0.06681595  0.93318405]
[ 0.23597721  0.76402279]
[ 0.24815845  0.75184155]
[ 0.22686568  0.77313432]
[ 0.75592064  0.24407936]
[ 0.38073451  0.61926549]
[ 0.01267047  0.98732953]
[ 0.19979646  0.80020354]
[ 0.90356917  0.09643083]
[ 0.06994521  0.93005479]
[ 0.20037582  0.79962418]
[ 0.98650138  0.01349862]
[ 0.98650138  0.01349862]
[ 0.26957692  0.73042308]
[ 0.21314651  0.78685349]
[ 0.75015095  0.24984905]
[ 0.14667947  0.85332053]
[ 0.0055852  0.9944148]
[ 0.28858367  0.71141633]
[ 0.72515831  0.27484169]
[ 0.21024472  0.78975528]
[ 0.3881945  0.6118055]
[ 0.98650138  0.01349862]
[ 0.00560548  0.99439452]
[ 0.52048888  0.47951112]
[ 0.18157081  0.81842919]
[ 0.34206222  0.65793778]
[ 0.13430801  0.86569199]
[ 0.2701812  0.7298188]
[ 0.29021017  0.70978983]
[ 0.33653189  0.66346811]
[ 0.10036974  0.89963026]
[ 0.55157885  0.44842115]
[ 0.20162797  0.79837203]
[ 0.23787058  0.76212942]
[ 0.10186566  0.89813434]
[ 0.98041295  0.01958705]
[ 0.18133375  0.81866625]
[ 0.07894739  0.92105261]
[ 0.00442683  0.99557317]
[ 0.10913325  0.89086675]
[ 0.04578608  0.95421392]
[ 0.04202879  0.95797121]
[ 0.73526487  0.26473513]
[ 0.20510299  0.79489701]
[ 0.03604529  0.96395471]
[ 0.15398209  0.84601791]
[ 0.11946176  0.88053824]
[ 0.36651122  0.63348878]
[ 0.10187269  0.89812731]
[ 0.26642855  0.73357145]
[ 0.20836613  0.79163387]
[ 0.08690748  0.91309252]
[ 0.25952125  0.74047875]
[ 0.12998394  0.87001606]
[ 0.46275223  0.53724777]
[ 0.05839601  0.94160399]
[ 0.16131477  0.83868523]
[ 0.38188306  0.61811694]
[ 0.20293336  0.79706664]
[ 0.29371653  0.70628347]
[ 0.07358899  0.92641101]
[ 0.20973104  0.79026896]
[ 0.020442  0.979558]
[ 0.0129057  0.9870943]
[ 0.02382625  0.97617375]
[ 0.00986149  0.99013851]
[ 0.6827088  0.3172912]
[ 0.2275056  0.7724944]
[ 0.29351476  0.70648524]
[ 0.28360915  0.71639085]
[ 0.41229356  0.58770644]
[ 0.00885038  0.99114962]
[ 0.26627267  0.73372733]
[ 0.25824182  0.74175818]
[ 0.83765306  0.16234694]
[ 0.05894175  0.94105825]
[ 0.32137741  0.67862259]
[ 0.09691399  0.90308601]
[ 0.29738194  0.70261806]
[ 0.00285997  0.99714003]
[ 0.12747658  0.87252342]
[ 0.65030365  0.34969635]
[ 0.1048938  0.8951062]
[ 0.96293472  0.03706528]
[ 0.15299012  0.84700988]
[ 0.26359637  0.73640363]
[ 0.00885038  0.99114962]
[ 0.0802917  0.9197083]
[ 0.32290185  0.67709815]
[ 0.22686568  0.77313432]
[ 0.23035832  0.76964168]
[ 0.90298955  0.09701045]
[ 0.45647381  0.54352619]
[ 0.13788798  0.86211202]
[ 0.22686568  0.77313432]
[ 0.46259761  0.53740239]
[ 0.00885038  0.99114962]
[ 0.50189762  0.49810238]
[ 0.31742915  0.68257085]
[ 0.32148748  0.67851252]
[ 0.15127446  0.84872554]
[ 0.29211152  0.70788848]
[ 0.32804647  0.67195353]
[ 0.98692295  0.01307705]
[ 0.05479822  0.94520178]
[ 0.2492714  0.7507286]
[ 0.29009559  0.70990441]
[ 0.35331624  0.64668376]
[ 0.1570115  0.8429885]
[ 0.18012785  0.81987215]
[ 0.3363266  0.6636734]
[ 0.13757255  0.86242745]
[ 0.21330656  0.78669344]
[ 0.8129399  0.1870601]
[ 0.3991322  0.6008678]
[ 0.1019508  0.8980492]
[ 0.40886145  0.59113855]
[ 0.02059451  0.97940549]
[ 0.89071058  0.10928942]
[ 0.20012268  0.79987732]
[ 0.23792376  0.76207624]
[ 0.51637318  0.48362682]
[ 0.7365643  0.2634357]
[ 0.00885038  0.99114962]
[ 0.04246365  0.95753635]
[ 0.21917205  0.78082795]
[ 0.32120862  0.67879138]
[ 0.33525269  0.66474731]
[ 0.13109689  0.86890311]
[ 0.09723346  0.90276654]
[ 0.32166038  0.67833962]
[ 0.30509486  0.69490514]
[ 0.24917597  0.75082403]
[ 0.21220754  0.78779246]
[ 0.02491281  0.97508719]
[ 0.10410551  0.89589449]
[ 0.06526386  0.93473614]
[ 0.11654701  0.88345299]
[ 0.28903944  0.71096056]
[ 0.58049375  0.41950625]
[ 0.00467769  0.99532231]
[ 0.31111016  0.68888984]
[ 0.21761982  0.78238018]
[ 0.01435441  0.98564559]
[ 0.39437588  0.60562412]
[ 0.00885038  0.99114962]
[ 0.23792376  0.76207624]
[ 0.2893572  0.7106428]
[ 0.24408282  0.75591718]
[ 0.01185987  0.98814013]
[ 0.29003518  0.70996482]
[ 0.00593858  0.99406142]
[ 0.21337108  0.78662892]
[ 0.15537958  0.84462042]
[ 0.05092654  0.94907346]
[ 0.98650528  0.01349472]
[ 0.52946048  0.47053952]
[ 0.1823391  0.8176609]
[ 0.2425339  0.7574661]
[ 0.0190558  0.9809442]
[ 0.33738916  0.66261084]
[ 0.87530087  0.12469913]
[ 0.06297073  0.93702927]
[ 0.10456356  0.89543644]
[ 0.30966011  0.69033989]
[ 0.09720771  0.90279229]
[ 0.0055852  0.9944148]
[ 0.16131477  0.83868523]
[ 0.13775986  0.86224014]
[ 0.35084603  0.64915397]
[ 0.09788759  0.90211241]
[ 0.26649047  0.73350953]
[ 0.18404583  0.81595417]
[ 0.29687872  0.70312128]
[ 0.26887037  0.73112963]
[ 0.39407959  0.60592041]
[ 0.13109689  0.86890311]
[ 0.78591015  0.21408985]
[ 0.40690627  0.59309373]
[ 0.14390439  0.85609561]
[ 0.30833829  0.69166171]
[ 0.43183087  0.56816913]
[ 0.33130829  0.66869171]
[ 0.29012985  0.70987015]
[ 0.98632109  0.01367891]
[ 0.2576112  0.7423888]
[ 0.12502185  0.87497815]
[ 0.13884605  0.86115395]
[ 0.41552442  0.58447558]
[ 0.29272167  0.70727833]
[ 0.14418701  0.85581299]
[ 0.5044965  0.4955035]
[ 0.00885038  0.99114962]
[ 0.04544687  0.95455313]
[ 0.43642054  0.56357946]
[ 0.27897881  0.72102119]
[ 0.98654982  0.01345018]
[ 0.25949344  0.74050656]
[ 0.49953338  0.50046662]
[ 0.24500856  0.75499144]
[ 0.04831311  0.95168689]
[ 0.01362154  0.98637846]
[ 0.84022032  0.15977968]
[ 0.12957232  0.87042768]
[ 0.10159081  0.89840919]
[ 0.06087264  0.93912736]
[ 0.00587118  0.99412882]
[ 0.42792699  0.57207301]
[ 0.15705032  0.84294968]
[ 0.30432268  0.69567732]
[ 0.04544687  0.95455313]
[ 0.23792376  0.76207624]
[ 0.30163225  0.69836775]
[ 0.10500752  0.89499248]
[ 0.36660652  0.63339348]
[ 0.86628585  0.13371415]
[ 0.36075938  0.63924062]
[ 0.07665143  0.92334857]
[ 0.17161887  0.82838113]
[ 0.40932813  0.59067187]
[ 0.18047006  0.81952994]
[ 0.22180009  0.77819991]
[ 0.04821212  0.95178788]
[ 0.98632109  0.01367891]
[ 0.09420358  0.90579642]
[ 0.48731196  0.51268804]
[ 0.21220754  0.78779246]
[ 0.09720771  0.90279229]
[ 0.13328957  0.86671043]
[ 0.31316534  0.68683466]
[ 0.0059171  0.9940829]
[ 0.26802504  0.73197496]
[ 0.01400294  0.98599706]
[ 0.10020597  0.89979403]
[ 0.75959753  0.24040247]
[ 0.32804647  0.67195353]
[ 0.56414051  0.43585949]
[ 0.11991815  0.88008185]
[ 0.29525753  0.70474247]
[ 0.19988621  0.80011379]
[ 0.19326863  0.80673137]
[ 0.20606799  0.79393201]
[ 0.98575724  0.01424276]
[ 0.2275056  0.7724944]
[ 0.21655431  0.78344569]
[ 0.09140129  0.90859871]
[ 0.16539532  0.83460468]
[ 0.17416971  0.82583029]
[ 0.01597632  0.98402368]
[ 0.19169257  0.80830743]
[ 0.10652946  0.89347054]
[ 0.01405636  0.98594364]
[ 0.29426051  0.70573949]
[ 0.61955038  0.38044962]
[ 0.00560548  0.99439452]
[ 0.23726354  0.76273646]
[ 0.23721046  0.76278954]
[ 0.50132449  0.49867551]
[ 0.26661664  0.73338336]
[ 0.08958911  0.91041089]
[ 0.94645108  0.05354892]
[ 0.56788382  0.43211618]
[ 0.93047295  0.06952705]
[ 0.84542693  0.15457307]
[ 0.0501894  0.9498106]
[ 0.21367078  0.78632922]
[ 0.26821206  0.73178794]
[ 0.12060331  0.87939669]
[ 0.11288247  0.88711753]
[ 0.098003  0.901997]
[ 0.05177152  0.94822848]
[ 0.38283636  0.61716364]
[ 0.22742139  0.77257861]
[ 0.29486077  0.70513923]
[ 0.1827549  0.8172451]
[ 0.26003179  0.73996821]
[ 0.29970737  0.70029263]
[ 0.46064604  0.53935396]
[ 0.9566932  0.0433068]
[ 0.5004278  0.4995722]
[ 0.18547795  0.81452205]
[ 0.07816156  0.92183844]
[ 0.11263365  0.88736635]
[ 0.11551516  0.88448484]
[ 0.31766046  0.68233954]
[ 0.10410551  0.89589449]
[ 0.98655372  0.01344628]
[ 0.10392692  0.89607308]
[ 0.39637346  0.60362654]
[ 0.25308262  0.74691738]
[ 0.22347749  0.77652251]
[ 0.14803337  0.85196663]
[ 0.84150869  0.15849131]
[ 0.16722545  0.83277455]
[ 0.10444594  0.89555406]
[ 0.10350753  0.89649247]
[ 0.16180849  0.83819151]
[ 0.37131693  0.62868307]
[ 0.33334011  0.66665989]
[ 0.01646307  0.98353693]
[ 0.42975484  0.57024516]
[ 0.98637017  0.01362983]
[ 0.11050036  0.88949964]
[ 0.28286226  0.71713774]
[ 0.21248678  0.78751322]
[ 0.31821723  0.68178277]
[ 0.32601814  0.67398186]
[ 0.10392692  0.89607308]
[ 0.10006648  0.89993352]
[ 0.12462369  0.87537631]
[ 0.19971534  0.80028466]
[ 0.09937413  0.90062587]
[ 0.27731183  0.72268817]
[ 0.27686694  0.72313306]
[ 0.68204732  0.31795268]
[ 0.23015675  0.76984325]
[ 0.09786169  0.90213831]
[ 0.34414831  0.65585169]
[ 0.70120298  0.29879702]
[ 0.1499428  0.8500572]
[ 0.25287898  0.74712102]
[ 0.18007866  0.81992134]
[ 0.11671092  0.88328908]
[ 0.8210579  0.1789421]
[ 0.0969994  0.9030006]
[ 0.23251242  0.76748758]
[ 0.21627008  0.78372992]
[ 0.43668345  0.56331655]
[ 0.42629034  0.57370966]
[ 0.28904941  0.71095059]
[ 0.27687377  0.72312623]
[ 0.24307796  0.75692204]
[ 0.04325359  0.95674641]
[ 0.15895408  0.84104592]
[ 0.37737988  0.62262012]
[ 0.2347853  0.7652147]
[ 0.10192395  0.89807605]
[ 0.28727335  0.71272665]
[ 0.08076419  0.91923581]
[ 0.18058928  0.81941072]
[ 0.30432268  0.69567732]
[ 0.33036783  0.66963217]
[ 0.20748995  0.79251005]
[ 0.40841352  0.59158648]
[ 0.56550823  0.43449177]
[ 0.13465209  0.86534791]
[ 0.30592985  0.69407015]
[ 0.26821206  0.73178794]
[ 0.31052672  0.68947328]
[ 0.01281038  0.98718962]
[ 0.41263679  0.58736321]
[ 0.33556885  0.66443115]
[ 0.18801288  0.81198712]
[ 0.33576297  0.66423703]
[ 0.22686568  0.77313432]
[ 0.37234384  0.62765616]
[ 0.2347853  0.7652147]
[ 0.10410551  0.89589449]
[ 0.00885038  0.99114962]
[ 0.36545163  0.63454837]
[ 0.06240346  0.93759654]
[ 0.23735471  0.76264529]
[ 0.47877098  0.52122902]
[ 0.12307036  0.87692964]
[ 0.45182025  0.54817975]
[ 0.33692195  0.66307805]
[ 0.14717684  0.85282316]
[ 0.41040574  0.58959426]
[ 0.23792376  0.76207624]
[ 0.29615114  0.70384886]
[ 0.12385545  0.87614455]
[ 0.36735788  0.63264212]
[ 0.13344342  0.86655658]
[ 0.36545163  0.63454837]
[ 0.2275056  0.7724944]
[ 0.28550939  0.71449061]
[ 0.27151821  0.72848179]
[ 0.35589215  0.64410785]
[ 0.581817  0.418183]
[ 0.17286456  0.82713544]
[ 0.09223024  0.90776976]
[ 0.01031691  0.98968309]
[ 0.23721046  0.76278954]
[ 0.21563738  0.78436262]
[ 0.20404905  0.79595095]
[ 0.24307796  0.75692204]
[ 0.31485055  0.68514945]
[ 0.11416977  0.88583023]
[ 0.10745046  0.89254954]
[ 0.18578687  0.81421313]
[ 0.13641116  0.86358884]
[ 0.0702453  0.9297547]
[ 0.23544075  0.76455925]
[ 0.107752  0.892248]
[ 0.10036974  0.89963026]
[ 0.00885038  0.99114962]
[ 0.01002982  0.98997018]
[ 0.08906091  0.91093909]
[ 0.16132289  0.83867711]
[ 0.2576112  0.7423888]
[ 0.26892804  0.73107196]
[ 0.10106821  0.89893179]
[ 0.2347853  0.7652147]
[ 0.32765686  0.67234314]
[ 0.15460796  0.84539204]
[ 0.45929165  0.54070835]
[ 0.29291263  0.70708737]
[ 0.38376856  0.61623144]
[ 0.2437492  0.7562508]
[ 0.21422904  0.78577096]
[ 0.27472846  0.72527154]
[ 0.08630359  0.91369641]
[ 0.12728091  0.87271909]
[ 0.04476322  0.95523678]
[ 0.31689495  0.68310505]
[ 0.29615722  0.70384278]
[ 0.29237624  0.70762376]
[ 0.27324977  0.72675023]
[ 0.56945671  0.43054329]
[ 0.2437492  0.7562508]
[ 0.18460685  0.81539315]
[ 0.09664961  0.90335039]
[ 0.16252415  0.83747585]
[ 0.83360034  0.16639966]
[ 0.10006648  0.89993352]
[ 0.05300756  0.94699244]
[ 0.23544075  0.76455925]
[ 0.11319245  0.88680755]
[ 0.50084289  0.49915711]
[ 0.23763161  0.76236839]
[ 0.08283154  0.91716846]
[ 0.367626  0.632374]
[ 0.18531216  0.81468784]
[ 0.02037792  0.97962208]
[ 0.41549644  0.58450356]
[ 0.29073627  0.70926373]
[ 0.0592051  0.9407949]
[ 0.40547339  0.59452661]
[ 0.29263048  0.70736952]
[ 0.03975734  0.96024266]
[ 0.3699857  0.6300143]
[ 0.83174124  0.16825876]
[ 0.26079296  0.73920704]
[ 0.10362844  0.89637156]
[ 0.68726789  0.31273211]
[ 0.52300889  0.47699111]
[ 0.1873986  0.8126014]
[ 0.01341773  0.98658227]
[ 0.14269072  0.85730928]
[ 0.21791745  0.78208255]
[ 0.3354171  0.6645829]
[ 0.15157826  0.84842174]
[ 0.09664961  0.90335039]
[ 0.2321537  0.7678463]
[ 0.01366665  0.98633335]
[ 0.12957232  0.87042768]
[ 0.16606276  0.83393724]
[ 0.04763685  0.95236315]
[ 0.40101368  0.59898632]
[ 0.10616222  0.89383778]
[ 0.76051222  0.23948778]
[ 0.21855888  0.78144112]
[ 0.28710254  0.71289746]
[ 0.23726354  0.76273646]
[ 0.41974754  0.58025246]
[ 0.25246895  0.74753105]
[ 0.35877127  0.64122873]
[ 0.34602289  0.65397711]
[ 0.50783962  0.49216038]
[ 0.24218083  0.75781917]
[ 0.20629421  0.79370579]
[ 0.07482291  0.92517709]
[ 0.57804198  0.42195802]
[ 0.15730964  0.84269036]
[ 0.16029193  0.83970807]
[ 0.29304446  0.70695554]
[ 0.10444594  0.89555406]
[ 0.33694764  0.66305236]
[ 0.04137155  0.95862845]
[ 0.23693671  0.76306329]
[ 0.11157672  0.88842328]
[ 0.53480014  0.46519986]
[ 0.3014208  0.6985792]
[ 0.06073516  0.93926484]
[ 0.32804767  0.67195233]
[ 0.05558231  0.94441769]
[ 0.38500484  0.61499516]
[ 0.3588023  0.6411977]
[ 0.19913344  0.80086656]
[ 0.31177143  0.68822857]
[ 0.14084692  0.85915308]
[ 0.16034357  0.83965643]
[ 0.48083658  0.51916342]
[ 0.17214015  0.82785985]
[ 0.02975812  0.97024188]
[ 0.23745985  0.76254015]
[ 0.22858506  0.77141494]
[ 0.19665339  0.80334661]
[ 0.12918869  0.87081131]
[ 0.2437492  0.7562508]
[ 0.1925329  0.8074671]
[ 0.10186566  0.89813434]
